"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"PABLO SERRANO","tipo":"Instituto de Educación Secundaria","id":"44004653","dir":"CL. HERMANAS ZAPATA, 8","prov":"Teruel","loc":"Andorra","tel":"978 84 21 62","mail":"iesandorra@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SANTA EMERENCIANA","tipo":"Instituto de Educación Secundaria","id":"44003211","dir":"CL. Juez Villanueva, 1","prov":"Teruel","loc":"Teruel","tel":"978 62 05 64","mail":"iessemteruel@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SANTA EMERENCIANA","tipo":"Instituto de Educación Secundaria","id":"44003211","dir":"CL. Juez Villanueva, 1","prov":"Teruel","loc":"Teruel","tel":"978 62 05 64","mail":"iessemteruel@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"FERNANDO LÁZARO CARRETER","tipo":"Instituto de Educación Secundaria","id":"44004550","dir":"Cl. Miguel Servet, 3","prov":"Teruel","loc":"Utrillas","tel":"978 75 80 50","mail":"iesutrillas@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"ALAÚN","tipo":"Centro Privado de Formación Profesional Específica","id":"50010028","dir":"Cl. Ramón Y Cajal, 10","prov":"Zaragoza","loc":"Alagón","tel":"976 61 13 74","mail":"centroalaun@alaun.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"CABAÑAS","tipo":"Instituto de Educación Secundaria","id":"50010533","dir":"Cl. Carrera De La Hilera, S/N","prov":"Zaragoza","loc":"Almunia de Doña Godina (La)","tel":"976 81 24 80","mail":"iesalmunia@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"EMILIO JIMENO","tipo":"Instituto de Educación Secundaria","id":"50001179","dir":"Cl. Río Perejiles, 2","prov":"Zaragoza","loc":"Calatayud","tel":"976 881 009","mail":"iesejcalatayud@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"MAR DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50011732","dir":"CL. JOSÉ MARÍA ALBAREDA, S/N","prov":"Zaragoza","loc":"Caspe","tel":"976 63 02 08","mail":"iescaspe@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"CINCO VILLAS","tipo":"Instituto de Educación Secundaria","id":"50009129","dir":"P.º DE LA CONSTITUCIÓN, 122-124-126","prov":"Zaragoza","loc":"Ejea de los Caballeros","tel":"976 66 00 08","mail":"iescvejea@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"RODANAS","tipo":"Instituto de Educación Secundaria","id":"50011008","dir":"Avda. De La Estación, 1","prov":"Zaragoza","loc":"Épila","tel":"976 81 70 90","mail":"iesepila@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"BENJAMÍN JARNÉS","tipo":"Instituto de Educación Secundaria","id":"50009543","dir":"Cl. Agustina De Aragón, S/N","prov":"Zaragoza","loc":"Fuentes de Ebro","tel":"976 16 08 87","mail":"iesfuentes@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SIGLO XXI","tipo":"Instituto de Educación Secundaria","id":"50011070","dir":"Avda. Virgen Del Pilar, S/N","prov":"Zaragoza","loc":"Pedrola","tel":"976 61 91 31","mail":"iespedrola@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"TUBALCAÍN","tipo":"Instituto de Educación Secundaria","id":"50011513","dir":"Avda. La Paz, S/N","prov":"Zaragoza","loc":"Tarazona","tel":"976 64 29 15","mail":"iestarazona@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"PEDRO CERRADA","tipo":"Instituto de Educación Secundaria","id":"50010041","dir":"Cl. Las Fuentes, 14","prov":"Zaragoza","loc":"Utebo","tel":"976 77 42 55","mail":"iesutebo@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SAN VALERO","tipo":"Centro Privado de Educación Secundaria","id":"50007716","dir":"Cl. Violeta Parra, 9","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 65 99","mail":"infoces@svalero.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"ACADEMIA MARCO","tipo":"Centro Privado de Formación Profesional Específica","id":"50009889","dir":"Cl. Conde De Aranda, 7-9","prov":"Zaragoza","loc":"Zaragoza","tel":"976 44 16 99","mail":"info@academiamarco.com"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"CEFOR IZQUIERDO","tipo":"Centro Privado de Formación Profesional Específica","id":"50008654","dir":"Avda. Tenor Fleta, 57 (Pasaje)","prov":"Zaragoza","loc":"Zaragoza","tel":"976 48 62 71","mail":"ciclos@izquierdofp.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"CONDES DE ARAGÓN","tipo":"Centro Privado de Formación Profesional Específica","id":"50010168","dir":"Cl. Condes De Aragón, 9","prov":"Zaragoza","loc":"Zaragoza","tel":"976 35 48 80","mail":"condesfp@condesfp.jazztel.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"PLUS ULTRA","tipo":"Centro Privado de Formación Profesional Específica","id":"50009051","dir":"Cl. Gran Via, 11","prov":"Zaragoza","loc":"Zaragoza","tel":"976 22 61 44","mail":"centro@plusultraformacion.com"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"EL BUEN PASTOR","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50006529","dir":"Cl. Monzón, 27","prov":"Zaragoza","loc":"Zaragoza","tel":"976 27 37 62","mail":"secretaria@elbuenpastorzaragoza.net"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"MARÍA AUXILIADORA","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50007017","dir":"Cl. Mornés, 14","prov":"Zaragoza","loc":"Zaragoza","tel":"976 27 27 50","mail":"titularzaragoza@salesianas.org"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"OBRA DIOCESANA SANTO DOMINGO DE SILOS","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50007856","dir":"Cl. Amistad, 6","prov":"Zaragoza","loc":"Zaragoza","tel":"976 42 49 47","mail":"odsds@planalfa.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SAN VICENTE DE PAÚL","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50007728","dir":"Cl. San Vicente De Paúl, 31","prov":"Zaragoza","loc":"Zaragoza","tel":"976 29 15 25","mail":"svpaulz@planalfa.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"ANDALÁN","tipo":"Instituto de Educación Secundaria","id":"50010946","dir":"Cl. París, 1","prov":"Zaragoza","loc":"Zaragoza","tel":"976 28 19 43","mail":"iesandzaragoza@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"MIGUEL CATALÁN","tipo":"Instituto de Educación Secundaria","id":"50011525","dir":"P.º Isabel La Católica, 3","prov":"Zaragoza","loc":"Zaragoza","tel":"976 40 20 04","mail":"iesmcazaragoza@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"PABLO SERRANO","tipo":"Instituto de Educación Secundaria","id":"44004653","dir":"CL. HERMANAS ZAPATA, 8","prov":"Teruel","loc":"Andorra","tel":"978 84 21 62","mail":"iesandorra@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"SANTIAGO HERNÁNDEZ","tipo":"Instituto de Educación Secundaria","id":"50010491","dir":"Avda. De Navarra, 141","prov":"Zaragoza","loc":"Zaragoza","tel":"976 32 42 00","mail":"iesshezaragoza@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"TIEMPOS MODERNOS","tipo":"Instituto de Educación Secundaria","id":"50010511","dir":"CL. CINEASTA SEGUNDO DE CHOMÓN, 4","prov":"Zaragoza","loc":"Zaragoza","tel":"976 52 53 02","mail":"iestiemposmodernos@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"TIEMPOS MODERNOS","tipo":"Instituto de Educación Secundaria","id":"50010511","dir":"CL. CINEASTA SEGUNDO DE CHOMÓN, 4","prov":"Zaragoza","loc":"Zaragoza","tel":"976 52 53 02","mail":"iestiemposmodernos@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"ÍTACA","tipo":"Instituto de Educación Secundaria","id":"50005793","dir":"Avda de los Estudiantes, 1","prov":"Zaragoza","loc":"Zaragoza","tel":"976 57 24 26","mail":"iesitazaragoza@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"CORONA DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50008125","dir":"Cl. Corona De Aragón, 35","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 70 00","mail":"iescorzaragoza@educa.aragon.es"
"codigo":"ADG201","denominacion":"Gestión Administrativa","grado":"MEDIO "-n-"codigo":"GALLICUM","tipo":"Instituto de Educación Secundaria","id":"50009592","dir":"Cami. De San Juan, S/N","prov":"Zaragoza","loc":"Zuera","tel":"976 68 03 41","mail":"ieszuera@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"HERMANOS ARGENSOLA","tipo":"Instituto de Educación Secundaria","id":"22000809","dir":"Avda. Del Cinca, S/N","prov":"Huesca","loc":"Barbastro","tel":"974 31 17 38","mail":"ieshabarbastro@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"BAJO CINCA","tipo":"Instituto de Educación Secundaria","id":"22004888","dir":"Cl. Río Cinca, S/N","prov":"Huesca","loc":"Fraga","tel":"974 45 38 60","mail":"iesbcfraga@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"SIERRA DE GUARA","tipo":"Instituto de Educación Secundaria","id":"22002521","dir":"Cl. Ramón J. Sender, 4","prov":"Huesca","loc":"Huesca","tel":"974 24 34 77","mail":"iessguhuesca@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"SANTO DOMINGO SAVIO","tipo":"Centro Privado de Educación Secundaria","id":"22003239","dir":"P.º SAN JUAN BOSCO, 83-85","prov":"Huesca","loc":"Monzón","tel":"974 41 68 88","mail":"colegio.monzon@salesianos.org"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"BIELLO ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"22004891","dir":"Cl. Derechos Humanos, 5","prov":"Huesca","loc":"Sabiñánigo","tel":"974 48 26 82","mail":"iesbasabinanigo@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"LA LLITERA","tipo":"Instituto de Educación Secundaria","id":"22005391","dir":"Camino La Colomina s/n","prov":"Huesca","loc":"Tamarite de Litera","tel":"974 42 03 60","mail":"iestamarite@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"PABLO SERRANO","tipo":"Instituto de Educación Secundaria","id":"44004653","dir":"CL. HERMANAS ZAPATA, 8","prov":"Teruel","loc":"Andorra","tel":"978 84 21 62","mail":"iesandorra@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"SANTA EMERENCIANA","tipo":"Instituto de Educación Secundaria","id":"44003211","dir":"CL. Juez Villanueva, 1","prov":"Teruel","loc":"Teruel","tel":"978 62 05 64","mail":"iessemteruel@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"FERNANDO LÁZARO CARRETER","tipo":"Instituto de Educación Secundaria","id":"44004550","dir":"Cl. Miguel Servet, 3","prov":"Teruel","loc":"Utrillas","tel":"978 75 80 50","mail":"iesutrillas@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CABAÑAS","tipo":"Instituto de Educación Secundaria","id":"50010533","dir":"Cl. Carrera De La Hilera, S/N","prov":"Zaragoza","loc":"Almunia de Doña Godina (La)","tel":"976 81 24 80","mail":"iesalmunia@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"EMILIO JIMENO","tipo":"Instituto de Educación Secundaria","id":"50001179","dir":"Cl. Río Perejiles, 2","prov":"Zaragoza","loc":"Calatayud","tel":"976 881 009","mail":"iesejcalatayud@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"MAR DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50011732","dir":"CL. JOSÉ MARÍA ALBAREDA, S/N","prov":"Zaragoza","loc":"Caspe","tel":"976 63 02 08","mail":"iescaspe@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CINCO VILLAS","tipo":"Instituto de Educación Secundaria","id":"50009129","dir":"P.º DE LA CONSTITUCIÓN, 122-124-126","prov":"Zaragoza","loc":"Ejea de los Caballeros","tel":"976 66 00 08","mail":"iescvejea@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"RODANAS","tipo":"Instituto de Educación Secundaria","id":"50011008","dir":"Avda. De La Estación, 1","prov":"Zaragoza","loc":"Épila","tel":"976 81 70 90","mail":"iesepila@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"TUBALCAÍN","tipo":"Instituto de Educación Secundaria","id":"50011513","dir":"Avda. La Paz, S/N","prov":"Zaragoza","loc":"Tarazona","tel":"976 64 29 15","mail":"iestarazona@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"PEDRO CERRADA","tipo":"Instituto de Educación Secundaria","id":"50010041","dir":"Cl. Las Fuentes, 14","prov":"Zaragoza","loc":"Utebo","tel":"976 77 42 55","mail":"iesutebo@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"SAN VALERO","tipo":"Centro Privado de Educación Secundaria","id":"50007716","dir":"Cl. Violeta Parra, 9","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 65 99","mail":"infoces@svalero.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CEFOR IZQUIERDO","tipo":"Centro Privado de Formación Profesional Específica","id":"50008654","dir":"Avda. Tenor Fleta, 57 (Pasaje)","prov":"Zaragoza","loc":"Zaragoza","tel":"976 48 62 71","mail":"ciclos@izquierdofp.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CEFOR IZQUIERDO","tipo":"Centro Privado de Formación Profesional Específica","id":"50008654","dir":"Avda. Tenor Fleta, 57 (Pasaje)","prov":"Zaragoza","loc":"Zaragoza","tel":"976 48 62 71","mail":"ciclos@izquierdofp.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"COLEGIO MONTESSORI","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50006581","dir":"Cl. Lagasca, 25-27","prov":"Zaragoza","loc":"Zaragoza","tel":"976 30 61 00","mail":"administracion@colegiomontessori.com"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"COLEGIO MONTESSORI","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50006581","dir":"Cl. Lagasca, 25-27","prov":"Zaragoza","loc":"Zaragoza","tel":"976 30 61 00","mail":"administracion@colegiomontessori.com"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"EL BUEN PASTOR","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50006529","dir":"Cl. Monzón, 27","prov":"Zaragoza","loc":"Zaragoza","tel":"976 27 37 62","mail":"secretaria@elbuenpastorzaragoza.net"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"MARÍA AUXILIADORA","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50007017","dir":"Cl. Mornés, 14","prov":"Zaragoza","loc":"Zaragoza","tel":"976 27 27 50","mail":"titularzaragoza@salesianas.org"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"OBRA DIOCESANA SANTO DOMINGO DE SILOS","tipo":"Centro Privado de Educación Infantil Primaria y Secundaria","id":"50007856","dir":"Cl. Amistad, 6","prov":"Zaragoza","loc":"Zaragoza","tel":"976 42 49 47","mail":"odsds@planalfa.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"ANDALÁN","tipo":"Instituto de Educación Secundaria","id":"50010946","dir":"Cl. París, 1","prov":"Zaragoza","loc":"Zaragoza","tel":"976 28 19 43","mail":"iesandzaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"MIGUEL CATALÁN","tipo":"Instituto de Educación Secundaria","id":"50011525","dir":"P.º Isabel La Católica, 3","prov":"Zaragoza","loc":"Zaragoza","tel":"976 40 20 04","mail":"iesmcazaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"PABLO SERRANO","tipo":"Instituto de Educación Secundaria","id":"44004653","dir":"CL. HERMANAS ZAPATA, 8","prov":"Teruel","loc":"Andorra","tel":"978 84 21 62","mail":"iesandorra@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"SANTIAGO HERNÁNDEZ","tipo":"Instituto de Educación Secundaria","id":"50010491","dir":"Avda. De Navarra, 141","prov":"Zaragoza","loc":"Zaragoza","tel":"976 32 42 00","mail":"iesshezaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"TIEMPOS MODERNOS","tipo":"Instituto de Educación Secundaria","id":"50010511","dir":"CL. CINEASTA SEGUNDO DE CHOMÓN, 4","prov":"Zaragoza","loc":"Zaragoza","tel":"976 52 53 02","mail":"iestiemposmodernos@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"ÍTACA","tipo":"Instituto de Educación Secundaria","id":"50005793","dir":"Avda de los Estudiantes, 1","prov":"Zaragoza","loc":"Zaragoza","tel":"976 57 24 26","mail":"iesitazaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CORONA DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50008125","dir":"Cl. Corona De Aragón, 35","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 70 00","mail":"iescorzaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"CORONA DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50008125","dir":"Cl. Corona De Aragón, 35","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 70 00","mail":"iescorzaragoza@educa.aragon.es"
"codigo":"ADG301","denominacion":"Administración y Finanzas","grado":"SUPERIOR "-n-"codigo":"GALLICUM","tipo":"Instituto de Educación Secundaria","id":"50009592","dir":"Cami. De San Juan, S/N","prov":"Zaragoza","loc":"Zuera","tel":"976 68 03 41","mail":"ieszuera@educa.aragon.es"
"codigo":"ADG302","denominacion":"Asistencia a la dirección","grado":"SUPERIOR "-n-"codigo":"BAJO ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"44005177","dir":"Cl. José Pardo Sastrón, S/N","prov":"Teruel","loc":"Alcañiz","tel":"978 83 10 63","mail":"iesalcaniz@educa.aragon.es"
"codigo":"ADG302","denominacion":"Asistencia a la dirección","grado":"SUPERIOR "-n-"codigo":"CORONA DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50008125","dir":"Cl. Corona De Aragón, 35","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 70 00","mail":"iescorzaragoza@educa.aragon.es"
"codigo":"ADG302","denominacion":"Asistencia a la dirección","grado":"SUPERIOR "-n-"codigo":"CORONA DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50008125","dir":"Cl. Corona De Aragón, 35","prov":"Zaragoza","loc":"Zaragoza","tel":"976 46 70 00","mail":"iescorzaragoza@educa.aragon.es"
"codigo":"AFD201","denominacion":"Conducción de Actividades Físico-Deportivas en el Medio Natural","grado":"MEDIO "-n-"codigo":"SOBRARBE","tipo":"Instituto de Educación Secundaria","id":"22005406","dir":"Cl. Lucien Briet, S/N","prov":"Huesca","loc":"Aínsa","tel":"974 50 00 56","mail":"iesainsa@educa.aragon.es"
"codigo":"AFD201","denominacion":"Conducción de Actividades Físico-Deportivas en el Medio Natural","grado":"MEDIO "-n-"codigo":"DE SAN BLAS","tipo":"Centro Público Integrado de Formación Profesional","id":"44003028","dir":"Bo. San Blas, S/N","prov":"Teruel","loc":"San Blas","tel":"978 61 88 20","mail":"ifpeteruel@educa.aragon.es"
"codigo":"AFD201","denominacion":"Conducción de Actividades Físico-Deportivas en el Medio Natural","grado":"MEDIO "-n-"codigo":"MAR DE ARAGÓN","tipo":"Instituto de Educación Secundaria","id":"50011732","dir":"CL. JOSÉ MARÍA ALBAREDA, S/N","prov":"Zaragoza","loc":"Caspe","tel":"976 63 02 08","mail":"iescaspe@educa.aragon.es"
"codigo":"AFD201","denominacion":"Conducción de Actividades Físico-Deportivas en el Medio Natural","grado":"MEDIO "-n-"codigo":"ÍTACA","tipo":"Instituto de Educación Secundaria","id":"50005793","dir":"Avda de los Estudiantes, 1","prov":"Zaragoza","loc":"Zaragoza","tel":"976 57 24 26","mail":"iesitazaragoza@educa.aragon.es"
"codigo":"AFD301","denominacion":"Animación de Actividades Físicas y Deportivas","grado":"SUPERIOR "-n-"codigo":"PIRÁMIDE","tipo":"Instituto de Educación Secundaria","id":"22002511","dir":"CAMI. DE CUARTE, S/N","prov":"Huesca","loc":"Huesca","tel":"974210012","mail":"iespirhuesca@educa.aragon.es"
"codigo":"AFD301","denominacion":"Animación de Actividades Físicas y Deportivas","grado":"SUPERIOR "-n-"codigo":"PIRÁMIDE","tipo":"Instituto de Educación Secundaria","id":"22002511","dir":"CAMI. DE CUARTE, S/N","prov":"Huesca","loc":"Huesca","tel":"974210012","mail":"iespirhuesca@educa.aragon.es"
"codigo":"AFD301","denominacion":"Animación de Actividades Físicas y Deportivas","grado":"SUPERIOR "-n-"codigo":"FRANCÉS DE ARANDA","tipo":"Instituto de Educación Secundaria","id":"44003247","dir":"CL. ATARAZANAS, 1","prov":"Teruel","loc":"Teruel","tel":"978 60 25 42","mail":"iesfrateruel@educa.aragon.es"
"codigo":"AFD301","denominacion":"Animación de Actividades Físicas y Deportivas","grado":"SUPERIOR "-n-"codigo":"FRANCÉS DE ARANDA","tipo":"Instituto de Educación Secundaria","id":"44003247","dir":"CL. ATARAZANAS, 1","prov":"Teruel","loc":"Teruel","tel":"978 60 25 42","mail":"iesfrateruel@educa.aragon.es"
